,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,first_doc,institution_id,ind_prod
2201,9df8852b-486d-4b50-920b-cdbb9c89c63f,,,,,,,1,,,2,,,,,Doutorado,2,18,2,13,2,,,12,,2,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.49
2202,4f663890-f507-4a5d-8980-9f9bc4c35dc2,,,,,,,,,,,,,,,Mestrado,,1,,,,,,1,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2203,e34f9d80-57a9-4f75-8eba-020029532f3d,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2204,0e3cf516-0b82-4e20-8ec8-55a613837b4e,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2003,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2205,47275138-861c-4e57-8c6b-2d0d9140cca2,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2206,68b34d00-c3df-4857-9773-9d538258e22b,,,,,,,,,,,,,,,Especialização,,,,,,,,16,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2207,abd17f86-a93d-4c01-8de1-03681b0661d6,,,,1,,,,,,,,,,,Doutorado,,,,,,,,5,,,2019,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2208,bd93c890-e174-4daa-8032-3afdff247343,,,,6,,1,,1,,1,1,2,,,Pós-Doutorado,,,,,5,9,,4,,,2002,68125729-c357-4830-ba4d-ec3ca757c323,2.37
2209,13b0f969-f3ba-416e-b147-41c77f407b9e,,,,,,,,,,,,,,,Doutorado,,,,,,,,9,,,2019,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2210,200fb414-fdd1-4412-b17b-7d8077b34e0b,,,,1,,,,,2,1,,,1,,Pós-Doutorado,,7,4,13,2,,,1,,,2005,68125729-c357-4830-ba4d-ec3ca757c323,1.37
2211,d5bf18dc-e77b-4975-90e7-a314f8ef8795,,,,2,8,,,1,,2,2,,7,2,Doutorado,,19,5,9,,,,2,,17,2016,68125729-c357-4830-ba4d-ec3ca757c323,9.865
2212,998a3228-6978-4f03-aa9b-8660af8edd21,,,,,,,,,,,,,,,Doutorado,,,,,,,,5,,,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2213,aae0b7a3-7a1e-41f5-99af-90f6c2697a75,,,,,,,,,,,,,,,Doutorado,,,,1,,,,12,,,2016,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2214,314931cd-c8c6-4664-be8f-1a16123a64e9,,,,,,,,,,,1,,1,,Doutorado,,,,,,,,,,,2017,68125729-c357-4830-ba4d-ec3ca757c323,0.25
2215,5e9fcb65-9225-4658-ac1d-845cf5b3ab1f,,,,1,,,2,1,1,,,,,,Doutorado,,9,1,5,,,,1,,2,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,2.625
2216,f598e662-e999-4955-b8d7-3d0fcfca8997,,,,1,,,,,,,,,,1,Doutorado,,,,,,,,24,,,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2217,d36efa55-3db7-4133-af8e-f6db082aca7a,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
2218,625b26d1-f8e9-41f4-bb38-e4ee6a140f2d,,,,1,,,1,,2,,,,,2,Doutorado,2,9,,,,,,10,,2,2017,498cadc8-b8f6-4008-902e-76281109187d,1.75
2219,681869a6-8e7d-4967-88f1-bed6a535dfc1,,,,7,,,,,,,2,,,1,Pós-Doutorado,2,9,2,4,,,,30,,1,2009,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.5
2220,622215d4-9db8-4b33-824a-5283a549f37f,,,,,,,,,,,,,,,Doutorado,2,,,,,,,6,,1,2021,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2221,744d9fdf-4d95-4a92-98c7-6be02349cb3f,,,,,,,,,,,,,,,Doutorado,2,3,2,,,,,,,,1999,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2222,e7a2044a-f2f2-40a8-9e3b-ef987af8004d,,,,,,,,,,,,,,,,,,,,,,,,,,2015,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2223,7f109347-fd27-42e9-9aef-febf2320131a,,,,,,,,,,,,,,,Mestrado,,,,,,,,4,,2,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2224,77a04530-5dcb-4457-b358-7150f386d0b2,,,1,,,,,,,,,,1,,Doutorado,,,,,,,,6,,,2023,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2225,f460b3eb-177f-46f7-9fd8-4d03385a7d57,,,,,,,,,,,,2,,,Doutorado,,,,,,,,1,,,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.25
2226,6a9f2c9a-2991-4d4d-aff4-3182feefaf3d,,,,,,,,,,,,,,,,,,,,,,,,,,2002,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2227,4b0bc980-5a8c-432e-942f-1ff3d7fdf5a9,,,,,,,,,,2,,,,,Doutorado,3,2,,,,,,10,,,2017,68125729-c357-4830-ba4d-ec3ca757c323,0.74
2228,8e18586e-c2a1-465c-b93a-4ec9703f2310,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
2229,784b434c-3773-4e03-a5e0-28331ac479f2,,,,,,1,1,,1,,,,1,,Doutorado,,1,,,,,,3,,4,2018,498cadc8-b8f6-4008-902e-76281109187d,2.125
2230,eca4d5d3-2248-4b78-afe3-189ea7e6131f,,,,5,,,2,2,2,,,,,1,Doutorado,,24,2,17,,,,13,,,2013,68125729-c357-4830-ba4d-ec3ca757c323,3.75
2231,22dee6f3-965a-4f54-b623-1ebe196cdf53,,,,,,1,,1,1,,,1,1,,Doutorado,2,24,2,13,,,,,,,2011,08aa6e17-f9ae-4979-a399-5b32a506a15e,2.125
2232,935c13a4-f0a8-4da7-813d-91e419555192,,,,1,2,5,1,1,1,7,,,5,2,Doutorado,,25,2,8,1,,,29,,5,2007,68125729-c357-4830-ba4d-ec3ca757c323,10.84
2233,0b1a275b-dd68-41f8-a6e1-246b5408bcb7,,,,,,,,,,,,,,,Mestrado,,,,,,,,8,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2234,494f1752-5bfb-47ed-a5c1-615c58926133,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2235,436e8eb5-13f5-41e5-9b7f-36eb0ed84ddd,,,,1,,,,,,,,,,,Doutorado,,,,,,,,5,,2,2013,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2236,b7a4497b-ce91-4e5c-a3c8-0ba716bb91e9,,,,6,1,2,,1,,,2,,,1,Pós-Doutorado,,3,4,11,7,6,,10,,1,2007,68125729-c357-4830-ba4d-ec3ca757c323,3.875
2237,5198b67e-66f8-44f0-9a3a-14d4289266bc,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2238,c921fd97-6802-4996-9b04-66488223c400,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2239,ec38411b-d768-4dae-a104-0415213a93b0,,,,,,,,,,,,,,,,,,,,,,,,,,2004,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2240,60beec37-c957-4f64-8163-49ece1dcfe6a,,,,6,,,,,,,,,,,Pós-Doutorado,,18,1,5,,,,11,,2,2009,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2241,c2f408d8-dd2e-41b0-8cad-d1c3d2df1fc7,,,,,,,1,,,,,,2,,Doutorado,,,,,,,,8,,10,2016,68125729-c357-4830-ba4d-ec3ca757c323,0.75
2242,2de7c3eb-0229-435e-9e3b-ef68d91fa820,,,,2,5,3,2,3,5,,,1,,1,Doutorado,2,9,4,21,,1,,14,,,2012,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,13.625
2243,e96bf729-f69b-4252-85dd-c6b2bd7d4a06,,,,2,,,,,,,,,,,Doutorado,,,,,,,,7,,,2012,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2244,22d131b9-cd83-4c8e-b447-349f55f4314c,,,,1,,,,,,,,,,,Doutorado,,,,,,,,5,,,2016,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2245,4796e205-8fe2-42d0-82ae-e65876541085,,,,,,,,,,,,,,,,,,,,,,,,,,2013,498cadc8-b8f6-4008-902e-76281101237d,0.0
2246,8c6b5cb9-32a4-456a-a1f9-918f5bae6643,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2247,2dbb5946-bf3b-4bbd-bbcc-2a0d813cf347,,,,,1,,1,,1,1,1,,,,Doutorado,2,,2,,,,,2,,,2019,68125729-c357-4830-ba4d-ec3ca757c323,2.87
2248,daa0b3a4-83c8-4df3-ac6f-345ac3c3e6d5,,,,1,2,,,,,,1,,,,Doutorado,3,9,4,3,,,,6,,,2013,68125729-c357-4830-ba4d-ec3ca757c323,2.25
2249,4414ba81-3160-44a3-ae51-b753df3f778c,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2019,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2250,69f84404-a2b4-470f-9524-fd37da3179ba,,2,,2,,,1,1,1,,1,,,,Pós-Doutorado,,14,2,17,,,,1,,,2010,68125729-c357-4830-ba4d-ec3ca757c323,2.125
2251,b6df2c59-3ada-4bc3-8936-5d5862d17243,,,,,,,,,,,,,,,,,,,,,,,,,,2022,498cadc8-b8f6-4008-902e-76281101237d,0.0
2252,e84559a5-e279-4172-a159-7100fa3f5cb6,,,,,,,,,,,,,,,,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2253,dcc64f3d-e3c6-438e-b0e3-0719ec14d4d3,,,,,1,,,,,,,,,1,Pós-Doutorado,,10,1,2,,1,,10,,,2017,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.0
2254,b55df3c3-6f24-48d6-88e8-527ac5e4ce8f,,,,4,,2,,,,1,,1,,,Doutorado,2,,9,5,,,,17,,,2014,68125729-c357-4830-ba4d-ec3ca757c323,2.245
2255,44efe91a-77a8-47b5-bdd9-905399e0d428,,,,1,,,,,1,,,,,,Doutorado,,,,1,,,,,,,2018,68125729-c357-4830-ba4d-ec3ca757c323,0.5
2256,0945a47e-a51a-4d12-adac-c98b93df0db0,,1,,3,,2,1,,2,,1,,,,Doutorado,2,10,4,20,,,,9,,,2012,68125729-c357-4830-ba4d-ec3ca757c323,3.75
2257,e14293ca-106e-4ced-b5b3-c1bd79094324,,,,,,,,,,,,,,,Doutorado,,,,,,,,21,,1,2023,498cadc8-b8f6-4008-902e-76281101237d,0.0
2258,3515e23c-0f67-4804-b98a-04473aae03d8,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2013,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2259,6c25bbc9-eada-4fac-b4cf-524268001cf3,,,,3,,,,,1,,,1,,,Doutorado,1,7,1,6,,,,2,,,2005,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.625
2260,4c833557-40c6-4a0e-ac78-9c62bcc3c421,,,,,2,,,5,7,6,2,,18,2,Doutorado,3,23,3,7,5,1,,13,,14,2015,08aa6e17-f9ae-4979-a399-5b32a506a15e,11.344999999999999
2261,51025a34-76ce-4da0-94c5-1b61807d9a77,,,,,,,,,,,,,4,,Doutorado,4,2,,,,,,14,,,2010,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2262,8691dce5-2ac9-4852-bc90-58ffea1fe2fa,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,2017,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2263,941cf6f7-142c-411e-8f0f-d6c5ac0931f9,,,,,,,,,,,,,,,,,,,,,,,,,,2009,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2264,41ab6629-7ca5-4a82-8647-8e0366dcbbfb,,,,1,,1,,,1,,,,,,Mestrado,,,,,,,,28,,6,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.375
2265,3a94fbc9-0f9a-4475-ba3a-7ea59cc5b867,,,,,,,,,,,,,,,Especialização,,,,,,,,1,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2266,a95504ff-305a-4bca-8554-932011ed8afa,,,,,,,,,,,,,,,Doutorado,,,,,,,,5,,,2023,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2267,22ddaec2-5af5-4e85-a3d9-8a2ee07e2365,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,1,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2268,9da12f95-69d8-404c-8765-d700bf17699b,,,,,,,,,,,,,,,Especialização,,,,,,,,6,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2269,ae9c7e41-a1dc-4ac9-8f3a-7108a72f9593,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2270,17dd9416-9d4b-4fc6-a388-2a16ce112f65,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2271,434be16e-71e3-4c43-9fa6-166f7d5094c2,,1,,3,2,1,2,1,4,,,,,1,Pós-Doutorado,,8,4,11,,,,1,,,2014,68125729-c357-4830-ba4d-ec3ca757c323,7.0
2272,5233c60a-b37e-4e0d-a0c8-bac599cb7c98,,,,,,,,,,,,,,,Mestrado,,,,,,,,7,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2273,daebaf34-c8ae-4d18-9bac-4045c439bfa7,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2274,7eb06bc5-bd3a-47c0-9388-4149b117e91f,,,,2,,,1,,,,,,,1,Doutorado,,,5,9,1,,,19,,2,2014,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.75
2275,f3655902-1b88-4c0d-985d-86e40154d20b,,,,,,,,,,,,,,,Doutorado,,,,,,,,42,,,2017,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2276,060b37c2-6a06-408b-8818-5248756895fd,,,,1,,1,,,,,1,,,,Doutorado,,,,,,,,,,3,2022,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.125
2277,b2d5dd9d-41eb-41e4-88c1-1f70d69cab04,,,,,,,,,,,,,1,1,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2278,0aad18b3-efa1-4d15-9d33-2cda5a3216c4,,,,1,,,,,1,,,,,,Doutorado,,1,,,,,,5,,,2011,68125729-c357-4830-ba4d-ec3ca757c323,0.5
2279,616e13a6-24ab-4049-a826-64522390f53e,,,,,,,,,,,,,,,Mestrado,4,1,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2280,d0f3f9b6-e072-4907-a841-d9f1f58059e9,,,,,,,,,,1,,,,1,Pós-Doutorado,2,16,1,8,,,,3,,,2011,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.37
2281,81e5fe54-e878-4437-a958-37b51d423df5,,,,,,1,,,,,,,,,Doutorado,2,,,,,,,11,,,2018,68125729-c357-4830-ba4d-ec3ca757c323,0.875
2282,b38fb1f9-b143-445c-b0c3-32bf7d4529bd,,,,4,,,,,,,,,,1,Doutorado,,,,,,,,10,,,2020,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2283,183269b6-58c0-4b4f-b8f2-833ae2e65c89,,1,2,17,,,1,2,4,2,2,1,7,10,Pós-Doutorado,,4,9,18,3,4,,1,,22,2006,68125729-c357-4830-ba4d-ec3ca757c323,5.365
2284,846a1876-0b90-402d-bc2f-7472f8c05873,,,,,,1,1,2,,,1,,2,,Doutorado,1,13,7,5,1,4,,,,5,2005,68125729-c357-4830-ba4d-ec3ca757c323,3.125
2285,86895c7b-41ea-4469-b977-8262f823c7c7,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
2286,fb4fde22-2e51-42e6-a6fc-ea0dca437c85,,,,,,1,,,,,,,,1,Doutorado,,,,,,,,8,,3,2021,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.875
2287,31fde407-e07f-4584-ad3a-9bcccc26da46,,,,,,,,1,2,,,,,,Especialização,,1,,,,,,11,,2,None,68125729-c357-4830-ba4d-ec3ca757c323,1.625
2288,99f2eec1-b5ff-43e6-9842-0abc6bafc341,,,,,,,,,1,,,,,,Pós-Doutorado,4,27,4,6,,,,11,,,2003,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.5
2289,0181eb6b-7602-46f2-9b3a-1732df69d448,,,,,,,,,,,,,,,Doutorado,1,2,,,,,,,,,1989,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2290,4b0446cf-15eb-4a31-ad29-d503105af2de,,,,1,,1,,,1,,,,,,Doutorado,3,6,,,,,,5,,1,2012,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.375
2291,f73b76de-c7d9-4551-86bd-2ee88545bd60,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2292,602a3202-74ab-45ca-9002-7fe026fe28e3,,,,,1,,,,,,,,,,Doutorado,,2,4,7,,,,26,,,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.0
2293,d1a8071a-1037-4d0d-9288-c5fd8baecab8,,,,1,3,4,5,10,2,2,,,1,1,Doutorado,,6,,10,1,8,,,,,2003,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,18.24
2294,f3f7dc01-2d0a-42a1-b206-1a0a45608a6a,,,,,,,,,,,,,,1,Mestrado,,1,,,,,,13,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2295,d62df644-b449-4e0e-bf8a-517daaa17c93,,,,,1,4,2,3,2,,1,,1,6,Pós-Doutorado,,34,5,15,8,26,,1,,,2000,08aa6e17-f9ae-4979-a399-5b32a506a15e,9.125
2296,0bfecba2-7e2d-4b8a-9154-9ffc3cf50d4c,,,,2,,,,2,1,,3,2,7,,Doutorado,,,1,5,,,,11,,,2016,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,2.75
2297,ad81c0e0-5bdb-4165-a896-76e4b73d0a18,,,,,1,,,1,1,2,1,3,6,1,Pós-Doutorado,5,28,4,6,,2,,27,,3,2006,68125729-c357-4830-ba4d-ec3ca757c323,3.49
2298,1bd7df13-0359-44d5-b124-6e6ca5bfafc4,,,,,,,,,,,,,,,,,,,,,,,,,,2019,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2299,01111f70-78b0-40ce-b7b4-dcc73faa2936,,,,,,,,,,,,,1,,Pós-Doutorado,,,,1,,,,19,,,2009,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2300,067823ab-c2aa-4fde-92e0-4103fc4c905e,,,,4,,,,2,,,,1,7,,Doutorado,3,13,6,12,4,,,6,,1,2007,68125729-c357-4830-ba4d-ec3ca757c323,1.375
2301,daf7a1a8-1250-4c12-b465-6a63e012cad9,,,,,1,,,,,,,,2,,Doutorado,,,,5,,,,4,,,2009,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.0
2302,5289dc9c-e0ed-4eb5-9c1d-3f479197ec9a,,,,,1,1,,,,,,,,,Doutorado,,,,,,,,5,,2,2021,68125729-c357-4830-ba4d-ec3ca757c323,1.875
2303,b16ea525-506f-431b-97a2-258cc853f44e,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,3,2022,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2304,93177a61-d7e8-4f0b-8538-eb1d9aaf933c,,,,,,,,,,1,,,,,Doutorado,1,15,,,,,,9,,,2001,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.37
2305,041c014c-f5f1-4b5a-b3c2-f332bb10f7b0,,,,1,,,,,,,,,,,Doutorado,,,,,,,,6,,,2014,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2306,87f95b70-d27c-48a8-bedb-7bd32af7cad9,,,,,,,,,,,,,,1,Mestrado,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2307,594d2212-4803-4955-bd47-e1b50a7f5d34,,,,,,,,1,1,1,,,,,Doutorado,2,19,2,6,1,5,,,,,1999,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.495
2308,cf201c17-4531-4a83-8dbc-58d5faa24f60,,,,,1,1,,,1,1,,1,,9,Pós-Doutorado,3,11,,,,,,6,,8,2014,68125729-c357-4830-ba4d-ec3ca757c323,2.87
2309,c587ca85-d6cf-4f9e-b922-f60b5e750470,,,,,,,,,,,,,,,,,,,,,,,,,,1987,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2310,5925e50a-4e05-49cb-b6fa-f8bd54fd3714,,,,4,,,,1,,,,,6,,Doutorado,3,2,1,2,2,,,4,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.625
2311,b877c2fa-b85e-456b-b7d9-bdf2087f5d70,,,,,,,,,,,,,,,,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2312,9f244163-645d-40b8-99b6-325eba6ba995,,,,,,2,,,,,,1,5,,Doutorado,,,,,,,,26,,,2002,68125729-c357-4830-ba4d-ec3ca757c323,1.875
2313,61a24d8b-ae97-400e-be12-3f6800413f08,,,,,,,,,,,,,,,,,,,,,,,,,,2007,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2314,0d348213-5236-4636-812b-9565f2a1d309,,,,1,,1,1,,3,,1,1,1,2,Doutorado,,1,6,6,,,,6,,,2016,68125729-c357-4830-ba4d-ec3ca757c323,3.5
2315,6cfa6f4c-9b19-4d77-a60d-1e46605f5144,,,,,,,,1,,,,,,1,Mestrado,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.625
2316,71c4e6d7-05e1-4a62-9c48-34e537e59892,,,,,,,,,,3,,,,,Doutorado,4,2,,,,,,12,,1,2021,68125729-c357-4830-ba4d-ec3ca757c323,1.1099999999999999
2317,2714a414-a577-4e8f-84e3-e94c4c644527,,,,3,,,,,1,,,,1,,Mestrado,,,,,,,,12,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.5
2318,41a2881b-bbf2-4a9e-8246-ac6697b5c917,,,,,,2,,,,,,,,,Doutorado,3,11,,,,,,,,1,2018,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.75
2319,e14fd3d0-5c3e-4d43-ac4a-c0b465bfb49d,,,,,,,,,,,,,,,,,,,,,,,,,,2002,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2320,616024b1-b12c-43f0-8b54-f4aa16ab7e26,,,,2,,,,,,,,,,,Doutorado,,,,,,,,,,,2023,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2321,e2b10174-77ea-4f8f-98b4-583d3099c824,6,,,,12,12,8,12,6,3,,2,,2,Pós-Doutorado,8,29,7,22,14,7,,2,,,2008,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,40.36
2322,38efe335-db40-4b02-b9f5-5aa26587b76a,,,,3,,,1,1,1,,1,,1,,Doutorado,2,13,,1,,,,19,,,2016,68125729-c357-4830-ba4d-ec3ca757c323,2.125
2323,683fd58f-982e-4049-9d61-f90eda57095a,,,,,,,,,,,,,,,,,,,,,,,,,,2003,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2324,b649cc7a-f80e-406f-98f6-cd0d579ab3e9,,,,,,,,,,,,,,,,,,,,,,,,,,2005,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2325,3ca86807-3e03-4e35-af81-975d40534918,,,,,,,,,1,,1,,,,Doutorado,,,,,,,,24,,,2021,68125729-c357-4830-ba4d-ec3ca757c323,0.75
2326,93cf5ddd-1d61-4ba8-9edd-2554dae252ea,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
2327,f29e6cc1-584a-4a99-a1be-ffd48aa31ed2,,,,,3,,2,1,4,3,4,,2,,Doutorado,3,25,2,6,6,,,3,,4,2017,08aa6e17-f9ae-4979-a399-5b32a506a15e,9.235
2328,8fe3f509-03b1-4e79-92d3-ed626324c186,,1,,7,,1,1,1,1,2,1,,1,,Doutorado,,2,3,12,,,,21,,18,2013,68125729-c357-4830-ba4d-ec3ca757c323,3.74
2329,542c39e4-e0f5-43d7-987e-818f127d4a48,,,,,,,,,,,,,,2,Doutorado,,1,,,,,,,,3,2013,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2330,51923831-8048-487c-bd32-0aaf51df7202,,,,,,,1,,1,,,,,,Doutorado,,,,,,,,5,,,2018,68125729-c357-4830-ba4d-ec3ca757c323,1.25
2331,6620f601-6ca4-444c-8484-ba58f3243127,,,,3,,,,,,,,,,,Mestrado,,4,,4,,,,25,,2,2009,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2332,dd617367-32ff-4839-89ba-6b4d4d695c52,,,,1,,,,,,,,,,1,Doutorado,,,,,,,,5,,,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2333,5fc20ca1-0193-461f-8749-bc884c388bcf,,,,3,,,,,,,,,,,Doutorado,,2,,,,,,3,,,2019,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2334,251f5969-18b2-46a0-928c-21f03d868a6f,,,,,,,,,,,,,,,,,,,,,,,,,,2002,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2335,b5bdb58b-736a-4889-b944-b1969055e24f,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2336,2961b861-d6c2-4b19-8bd5-730594d371e7,,,,,,,,,,,,,3,,Mestrado,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2337,93ce4f9f-abfa-4507-be67-d55e88a149bb,,,,1,,,,,1,,,,,,Doutorado,2,,,,,,,5,,,2021,68125729-c357-4830-ba4d-ec3ca757c323,0.5
2338,6ef3dd00-fac4-4bb5-bf89-c3ce04afefb8,,,,,,,,,,,,,,,,,,,,,,,,,,2003,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2339,e693b14c-50a5-4d15-811c-1717f871cc24,,,,,,,,,,,,,,,Mestrado,,,,,,,,6,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2340,fc6a06ba-7ec8-4e35-9ea9-8e835782c64a,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
2341,0878f768-e958-4bb9-bc7b-dda760c626ff,,,,1,,,,,,,,,,,Doutorado,8,8,,,,,,18,,8,2012,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
2342,b9db4bd0-39fb-4244-a4a0-ad00a6bfe267,,,,,,,,,,,,,,,Graduação,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
2343,132dc492-68df-4291-b37d-019c9e14974a,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2007,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
