,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,ind_prod
4250,5367be8d-b46a-4bd6-87b2-f4c84939fef7,,,,,,,,,,,,,,,Doutorado,,,,,,,,8,,,0.0
4251,887ed9f0-4890-413f-a4f5-bddf2a23e695,,,,,2,1,,,,1,,,,1,Doutorado,,6,5,2,,,,3,,,3.245
4252,63c26e18-7f35-4cbb-b6d5-3ae01c567592,,,,1,,,,,,,,1,,,Doutorado,,,,,,,,9,,,0.125
4253,b98105df-7ecc-4dea-8c15-f4e14109ca65,,,,,,,,,,,,,,,Mestrado,,6,,,,,,9,,4,0.0
4254,682fa075-ffcd-44b3-9cec-a901880f95e4,,1,,2,1,,1,,7,,,,,,Doutorado,1,16,1,7,,,,3,,1,5.25
4255,aecc63c5-5cb7-4aa4-93f9-b73db5ce9011,,,,,,,,,2,1,,,2,,Doutorado,6,,,,,,,2,,3,1.37
4256,6691d7ac-0c3c-4673-b1a6-efced39a5afa,,,,,,,,,,,,,,,Especialização,,,,,,,,4,,,0.0
4257,bf04f4c3-c556-4f86-8336-9069a092e139,,,,2,2,,,,2,,1,,3,2,Pós-Doutorado,1,4,4,13,6,7,,31,,,3.25
4258,4316f3cd-c5bb-47f4-8d36-e2f9f068c1c9,,,,6,4,10,3,1,4,,,,,,Doutorado,3,8,4,16,,,,14,,9,17.625
4259,463614b9-1b5e-416d-9ce3-d49c5fc56441,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4260,6a30369f-f73d-4934-b5ba-327f6c4d6fa4,,,,,,,,,1,1,,,,,Pós-Doutorado,,,,,,,,1,,1,0.87
4261,581d2655-6f5e-4889-bd36-cecde3ac40b4,,,,1,,,,,,,,,,,Doutorado,,,,,,,,3,,2,0.0
4262,6ffe7062-3404-4e3f-8349-5352241da4b9,,,,2,,1,,,3,,,,1,,Doutorado,,,,,,,,2,,1,2.375
4263,77d08da5-bc41-4ce4-9590-6dace1d1ae69,,,,11,4,,5,3,8,4,,,2,2,Pós-Doutorado,4,19,4,8,,,,21,,6,15.105
4264,4afe9962-9355-4595-9155-ab1b56800241,,,,1,,,,,1,,,,1,,Doutorado,4,2,,,,,,,,,0.5
4265,dae85769-28d9-4ced-b5d1-1077616c1481,,,,,,,,,,,,,,,Especialização,,,,,,,,5,,,0.0
4266,3ed0146f-c470-48bd-be00-8d781ac6a365,,,,,1,1,3,,1,,,1,,,Doutorado,2,7,1,,,,,8,,,4.75
4267,e8581006-7f75-4ed4-9aee-503f8f2a4c3d,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
4268,3b86ab6c-a0c7-4b62-a433-c7d217ca0f8e,,,,,,1,,,,,,,,,Doutorado,,,,,,,,9,,,0.875
4269,97aa0fe4-30d3-491d-91ae-868738d6a90b,,,,8,,1,1,,,2,,2,1,,Doutorado,,,2,36,1,,,41,,,2.615
4270,176d8f85-075b-4854-a33c-3ef4877d3180,,,,1,,,,,,,1,,,,Doutorado,,,,,,,,1,,,0.25
4271,1fdccf70-89eb-41c5-97dd-ffe63ea9e0b1,,,,2,,,1,,1,,5,3,2,1,Doutorado,,,,,,,,4,,,2.875
4272,c703fa13-cc86-4535-9bf2-9773717f5515,,,,,1,,,,,,,,,,Doutorado,,4,1,3,,,,11,,,1.0
4273,37a8fc24-3de5-4f1b-ab27-f3fcec2aa606,,1,,,,,,,,,,,,,Graduação,,,,,,,,2,,,0.0
4274,ed324e9d-1f07-4542-9606-916b42b2fe05,,,,11,,,,,,,,,2,,Mestrado,,,,,,,,30,,3,0.0
4275,db39b7d6-2596-42b5-8017-6e666d0912cc,,,,,,,,,,,,,,,Pós-Doutorado,,,,,,,,1,,2,0.0
4276,d108da79-eba9-4668-b119-5ceda7b63182,,,,,,,,1,1,3,,,,,Pós-Doutorado,,,1,13,,,,1,,,2.235
4277,748c2aff-4a2a-49f7-bb1b-099c12b64b17,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,,0.0
4278,862c8c77-4c47-4345-b54f-13998e056b5f,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
4279,f559e82c-f199-4a2a-abee-e79c886ce786,,,,,1,3,,,,,,,,,Doutorado,5,,,1,,1,,1,,,3.625
4280,39e06acc-b04b-4ea0-8ee4-87767ba29a82,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4281,46d32bd2-3766-4cf2-b9d9-b7228933c86b,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4282,9ce9585d-2356-4a7a-9c56-a56e8c12414e,,,,,,,,,,,,,,,Especialização,,,,,,,,1,,,0.0
4283,772c9ef8-8600-4713-aa27-77fb2ebfa80e,,,,,,,,,,,,1,2,1,Pós-Doutorado,,2,,,,,,2,,2,0.125
4284,34f8bca4-c114-4287-9037-882218b7d706,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
4285,5bdab43b-1481-4309-aa66-7c7934435dd3,,,,,,,,,,,,,,,Doutorado,,1,,,,,,,,,0.0
4286,2db0399e-b113-4c65-8609-264e85f44d75,,,,1,2,1,,3,,,1,4,1,,Doutorado,,33,2,9,1,1,,16,,,5.5
4287,366b4b0d-efdd-4911-9f91-785a694630bc,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,0.0
4288,89db2a9c-3387-49ab-89b4-7dfe82b80c3d,,,,1,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4289,25ae716e-37c3-4965-9690-86ddc14e26da,,,,,,1,,1,,1,,,,,Pós-Doutorado,,2,3,3,,,,6,,5,1.87
4290,3b87c835-b9e1-4dac-86e9-6b2c2083f1a3,,,2,1,,1,1,,,,,1,,,Doutorado,,2,,,,,,1,,2,1.75
4291,5f116f78-10c1-4ea4-86e6-79e0cfb04bcb,,,,1,,,,,,,,1,,,Doutorado,,,,,,,,1,,4,0.125
4292,067a08d2-f65c-4678-88f1-031d84ffbd80,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,4,0.0
4293,ce3ad6d5-37f4-446b-8917-9816aa0e125e,,,,,,,,,,,1,,,,Especialização,,,,,,,,,,,0.25
4294,21945b4c-82b6-4afb-b16d-ccd42c2aa8ae,,,,2,,,,,,,,,,,Doutorado,,,,,,,,5,,,0.0
4295,41d702af-eb2f-4d6c-a1bc-aece7da944a5,,,,1,,1,,1,,,,,,,Pós-Doutorado,,,1,9,,,,2,,12,1.5
4296,abb51c16-b329-4d7c-b191-5c4d33affdc7,,,,,,4,2,1,1,1,,,,,Doutorado,4,20,4,22,7,2,,12,,,6.495
4297,056621a2-ece1-406e-87fc-b4bdbc84e014,,,,2,,1,1,,,,,,,,Doutorado,2,14,,,,,,17,,4,1.625
4298,b6da079d-4452-471d-9fd0-b0838549a6e7,,,,,,,1,,1,2,,,,,Doutorado,3,,,,,,,27,,,1.99
4299,c735f021-7be2-4afd-adc0-ca1db484333c,,1,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4300,e4c87aa5-85bc-4757-822b-733ac9c6379f,,,,,,,1,,,2,,1,,3,Doutorado,3,32,,,,,,9,,,1.615
4301,bd36c5f8-6a87-46ee-877f-ce9522d5b400,,,,,,,,,,,,,,,Mestrado,,,,,,,,7,,8,0.0
4302,e3ec1d48-822f-4493-b970-aabb8a86d73c,,,,,,,,,,1,,,,,Doutorado,2,,,,,,,6,,,0.37
4303,724f2c5a-05c8-4f19-8288-1d6a49e1410f,,,,,,,,,,,,2,,,Pós-Doutorado,,1,6,7,,,,3,,,0.25
4304,040b8d75-9fc7-45d2-b35a-044d7c291e10,,,,1,,1,,,,,,,,,Doutorado,,,,,,,,2,,,0.875
4305,5cc80f2f-d086-4c9a-8354-c5476e6fac57,,,,,6,2,1,1,,,,,,,Pós-Doutorado,3,6,1,3,2,1,,2,,,9.125
4306,fe41d85d-0f57-4afb-8d14-58d463983587,,,,,,,,,,,,,,,Mestrado,3,,,,,,,3,,1,0.0
4307,b1495bbc-ac46-4d4b-ae51-876b249ecf7b,,,,,,,,,,1,,,2,,Doutorado,,,,,,,,4,,,0.37
4308,3b1c0394-b05e-4a86-9e2b-cbbad385353f,,,,1,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4309,4b52069c-b455-4a36-a592-8a6c30fb1a94,,,,3,,,1,1,,,1,1,1,,Doutorado,,14,,1,,,,11,,,1.75
4310,eb999d19-045e-4152-90f2-dfa4e0ad7a1c,,,,,,,,,,,,,,,Mestrado,,,,,,,,5,,2,0.0
4311,a2e9cd56-95c2-4009-86b1-50c643e1fe25,,,,,,,,,,,,,,1,Mestrado,,,,,,,,2,,,0.0
4312,d73b04f6-e28e-4ae2-8ffd-09421a5fd388,,,,,,,,,,,,,,,Doutorado,,3,,,,,,18,,,0.0
4313,9e8008ed-5a0c-4145-bb0d-a903a89e30c3,,,,,,,,,1,,,,1,1,Doutorado,,,,,,,,14,,,0.5
4314,a2d79072-554c-4604-af3e-7d3ef963e407,,,,2,,,2,3,4,2,,,3,1,Doutorado,3,12,,17,3,12,,11,,3,6.115
4315,19b19dac-af54-4c50-85f9-c00710612082,,,,,,,,,,,,,,,Mestrado,,,,,,,,5,,,0.0
4316,80b11b04-e14d-4148-ae84-0508307f46ae,,,,1,,,,,,,,1,1,,Doutorado,7,10,1,,,,,10,,5,0.125
4317,d5a9bf54-21ee-4fa5-a702-71e633d0a43d,,,,,,,,1,,1,,,,,Mestrado,,,,,,,,32,,2,0.995
4318,eda163ef-abdb-46bf-a282-5101276fdb2a,,,,1,,,,,,,,,,,Doutorado,,,,,,,,9,,,0.0
4319,fa5490c2-105b-46e4-9f38-6e3183d6775f,,,,1,,,,,,,,,,,Especialização,,,,,,,,2,,,0.0
4320,b5f64e43-88d7-490e-9cd2-58604bf46bb1,,,,,,,,,,,1,,1,1,Doutorado,,,1,,,,,19,,,0.25
4321,569f6530-a95d-4496-a599-14cfbf797721,,,,,,,,,,,,,,,Pós-Doutorado,,4,,2,,,,4,,,0.0
4322,c618acab-6e7d-4e30-bcb7-71a90364a489,,,,,,,1,,1,,1,,1,,Doutorado,1,8,,,,,,9,,,1.5
4323,aad49160-cf25-422c-9dd1-11c00f2eca91,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4324,6c002309-1342-4844-ba71-d3a953089789,,,,,,,,,,,,,,,Doutorado,,,,,,,,6,,,0.0
4325,776afa9e-93fa-47cc-91e8-af616471d2ab,,,,2,1,1,1,1,,,,,,1,Doutorado,1,4,1,2,,,,3,,,3.25
4326,4ad06d61-a95d-4e82-8f70-41fb1dc7c6d6,,1,,1,,2,1,6,3,1,1,,4,1,Pós-Doutorado,7,21,18,13,20,,,15,,7,8.37
4327,89c66da0-aae7-4655-94b1-eb48689ea395,,,,,,,,,,,1,,,,Especialização,,,,,,,,7,,1,0.25
4328,eaf6bc51-7563-45c9-a907-78e9845435e4,,,,3,,,,,21,3,,,11,1,Doutorado,5,27,5,22,7,5,,12,,3,11.61
4329,ca78994c-d4a8-4762-b892-a46e64fc2950,,,,,,,,,1,,3,,3,,Doutorado,,6,,,,1,,7,,6,1.25
4330,7928faca-a2f8-43d3-8920-065968321042,,,,3,,,,3,1,,1,,1,,Doutorado,,10,4,6,,,,7,,11,2.625
4331,dc5eb971-f3ff-4454-92f9-f9b5d8e0bc95,,,,,,,,,,,,,,,Mestrado,1,,,,,,,,,,0.0
4332,b45cf5c8-1a1a-4085-b46a-c91b52b987ce,,,,,,,,,,,,,,,Mestrado,,,,,,,,3,,1,0.0
4333,0299167f-b841-4905-bab1-4b96cea89488,,,,,,,,1,,,,,2,2,Doutorado,,,,,,,,31,,1,0.625
4334,4ab41ca7-8507-456a-b08f-9889dab8ff2a,,,,,,,2,,1,,,,,,Doutorado,1,7,,2,,,,7,,1,2.0
4335,bfe93a1c-ce96-46c7-9af4-a71c3429c1aa,,,1,,,,,,,,,1,,1,Doutorado,,2,,,,,,35,,,0.125
4336,652f3a6b-0028-4f86-bd31-06be648efa3c,,,,1,,,,,,,,,,1,Doutorado,,,,,,,,3,,,0.0
4337,0ba33573-72c5-4fb6-b60a-50226d2ff38f,,,,2,,,,,,,,,,,Especialização,,,,,,,,23,,9,0.0
4338,6919ab9c-2a92-44f4-9a75-59fc2d6cde6a,,,,,,,,,,,,,,,Doutorado,,,,,,,,9,,,0.0
4339,0b1117a6-cd37-408d-a337-fd8661aeaf90,,,,2,1,,1,,,,,,,,Pós-Doutorado,,18,1,7,1,,,7,,8,1.75
4340,b67f7bca-8052-404b-95b4-376a45303e29,,,,2,8,,,1,,2,2,,7,2,Doutorado,1,18,5,9,,,,2,,17,9.865
4341,4f59411a-166d-4cc8-bd09-61527e7957b0,,,,,,,,,,1,,3,2,2,Pós-Doutorado,,6,1,9,1,,,8,,,0.745
4342,6b8a75e8-0102-4da3-bf00-47bdbed18f8c,,,,,1,1,,5,2,6,,2,,,Doutorado,1,19,1,7,2,7,,1,,,8.469999999999999
4343,d5dd8fd3-fc29-4e9b-a5be-1f6c78f73ba1,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,0.0
4344,4b26f131-a6c1-4248-bbff-3e829246f736,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,,0.0
4345,696df69e-a915-44de-8b99-c6a40b33b874,,,,,1,,,,,,,,,,Doutorado,1,1,,1,,,,2,,,1.0
4346,10339eb9-a779-4f1b-a5c6-1cab52842dc4,,,,,,,,,1,,,,,,Mestrado,,,,,,,,,,,0.5
4347,68c2a00a-83e5-4681-9f9f-0f82583caf3d,,,,,,1,1,,2,3,,,,,Doutorado,,,3,6,1,,,13,,,3.735
4348,3f21d854-ad23-4a5a-b432-184f47ef2ca3,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
4349,d918c138-5e53-4d17-9d32-2eff584a4459,,,,,,,,,,,,,3,,Pós-Doutorado,,3,1,3,,,,,,,0.0
4350,71552e10-9eed-4e6c-aab9-845d656b8f42,,,,,,,,,,,1,,,,Mestrado,,,,,,,,5,,,0.25
4351,95f1d905-08ec-4f1e-8570-8953cc8e9b29,,,,1,,2,,1,3,,,,,,Doutorado,1,4,3,5,,,,4,,,3.875
4352,a8d36074-192b-442f-aaea-3a8dff8e1d52,,,,,,,,,,,,,,,Mestrado,,,,,,,,10,,,0.0
4353,0cebe305-1275-4f37-8d13-7b93b6c61e6e,,,,1,,,,,,1,,,,,Especialização,,,,,,,,5,,,0.37
4354,eb4573ed-3376-4a20-a08c-bf5164f46647,,,,,,,,,,,,,,,Mestrado,,,,,,,,7,,2,0.0
4355,59fb3427-64eb-4791-8794-e77369010d7f,,,,4,2,5,2,2,4,1,4,,,1,Pós-Doutorado,,1,4,6,1,,,95,,6,12.495
4356,d9061ea5-8792-4c7b-ae0d-ba438f58d5dc,,,,1,,1,,,,,,,1,,Pós-Doutorado,,2,5,5,2,,,3,,,0.875
4357,7844d8fb-51b9-4af5-92e3-422c7dd38af0,,,,,,,,,,,,,,,Graduação,,,,,,,,,,,0.0
4358,4eb4ce02-bc8a-427e-afaa-df766ebac32c,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4359,223edcc4-3615-436b-b678-9acc40ab20db,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
4360,9646ab5c-dcf3-4392-bd6e-eb764e98e4ea,,,,3,,,2,1,,,1,1,,,Pós-Doutorado,3,22,2,3,,,,13,,1,2.5
4361,eb6f77f6-5376-4bdc-9e79-50e17a0077bf,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4362,267d6cf1-3a98-429e-97b4-00d483286fb0,,,,5,,,,,,,1,,,4,Doutorado,1,2,2,,,,,14,,2,0.25
4363,e2780e2f-a1e0-47e3-82b0-b281cafcac68,,,,3,,,1,,,1,,,1,,Mestrado,,,,,,,,3,,,1.12
4364,4e69a580-0772-45ea-999b-e7756ef578d4,,,,1,,,,,1,,,1,,,Doutorado,,,,,,,,19,,1,0.625
4365,6862b357-2b81-42ea-9775-70efa2328bf1,,,,,,,,,,,,,,1,Mestrado,2,5,,,,,,4,,,0.0
4366,d2ce6c3f-252d-4151-90e9-420045f36f74,,,,3,,,,,,,,,,,Doutorado,,,,,1,,,5,,2,0.0
4367,5aad9698-75b6-46cb-b338-83c9823089a8,,,,,,,,,,,,,1,,Especialização,,,,,,,,,,,0.0
4368,8da8a8e9-56f5-4aa4-8e7e-db709a9c9000,1,1,,,,2,1,1,,,1,,3,,Doutorado,,2,4,,,,,3,,,3.375
4369,e1e22ea3-7a25-4b32-a27f-8ee1940064c9,,,,2,,,,2,4,2,,,2,,Doutorado,,11,3,11,,,,19,,1,3.99
4370,e6af4891-c672-4cf1-866c-04ace406685d,,,,,,,,,,,,,,,Especialização,,,,,,,,,,1,0.0
4371,3d8e0db6-3e85-46b5-9b78-f52bbca04590,,,,,,,,,,,,,,,Especialização,,,,,,,,8,,,0.0
4372,48f315d2-46bf-4c64-91d0-174ac0864152,,,,,,,1,,1,,,,,,Doutorado,,2,,,,,,3,,,1.25
4373,0bedee62-bc0c-4514-b1fe-04696b846063,,,,2,1,3,1,1,1,2,2,1,3,,Pós-Doutorado,,1,2,1,,,,2,,,6.865
4374,79b7a29d-c6d1-4105-a68d-0e370a5ff961,,,,,,,,,,,,,,,Mestrado,2,1,,,,,,,,,0.0
4375,91c24cdc-1c54-4f3b-8d6b-fdabc4eed9d2,,,,,,,,,,1,,1,1,,Doutorado,,,,,,,,3,,1,0.495
4376,8d8ab5d3-5fc5-4812-bae1-c3129803e79c,,,,,,,,1,,2,,,,1,Doutorado,,,,,,,,2,,,1.365
4377,30f35f7b-ec55-45d9-a8eb-920c558d0430,,,,3,,,,1,,,,,3,,Doutorado,1,10,2,7,5,1,,1,,2,0.625
4378,71c9ba86-5fa3-4f35-bf69-bac1daae6ec8,,,,,,1,1,,,1,,1,,1,Pós-Doutorado,3,16,3,8,3,4,,2,,,2.12
4379,cd023e96-b085-4404-a4c8-7ece3c72efe4,,,,,,1,,,,,,,,,Doutorado,,,,1,,,,,,,0.875
4380,a4b54a5a-dc1c-4a9e-843a-201c06f178a9,,,,3,,1,,,,,,,1,1,Doutorado,1,13,,,,,,7,,11,0.875
4381,4170a4b2-276d-484c-badf-ffbf1f5ffbe5,,3,,,1,,,1,,,,1,,1,Doutorado,4,,,,,,,4,,,1.75
4382,44cd5e1b-0022-4eb7-8cef-92463330ea50,,,,,,,,,,,,,,,Mestrado,,,,,,,,9,,,0.0
4383,f7364f7b-4a37-4697-98d5-715b73fab2ec,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4384,59b81fc8-375f-4b2e-a014-90cd1a758748,,,,,1,,1,1,,,,,,1,Mestrado,,,,,,,,5,,,2.375
4385,f10504dc-b84d-4482-825f-33dc6ccc5db9,,,,,,,,,,,,,,,Mestrado,,,,,,,,3,,,0.0
4386,ea883f53-2b3d-4969-a513-4675df5ba19e,,,,,,,,,4,,1,,,,Doutorado,,,,,,,,4,,,2.25
4387,7afa2d33-20d7-4be2-b2ed-4eb820d02c8e,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4388,a6981639-e69f-451d-a5a7-79377e8ba8da,,,,,,,,,1,,1,1,,5,Mestrado,,,,,,,,32,,7,0.875
4389,d58819f9-61e6-41db-8ca1-7a5f68cdf07a,,,,5,,1,,,1,,,,,,Pós-Doutorado,,,,,,,,,,,1.375
4390,d9f8fc48-84cd-412c-81dc-c29bff1c01cf,,,,1,1,,,2,,1,,,,,Pós-Doutorado,,13,,9,4,4,,13,,,2.62
4391,6a4af609-4509-44a9-ad35-3a5a59e9c5ca,,,,1,,,,1,,,,,,,Doutorado,,3,,,,,,5,,3,0.625
4392,74efb06a-caeb-457a-b820-c2da4765bab2,,,,,,,,,,,,,,,Doutorado,2,1,,,,,,,,1,0.0
4393,3bf4f223-e15c-4a1f-bf13-521656c3af87,,,,,,,,,,,,,,,Especialização,,,,,,,,2,,,0.0
4394,cdb3612c-6a2b-4451-babb-f7aa237112cc,,,,2,,1,,,,,,,,,Doutorado,,,,,,,,15,,,0.875
4395,bbc93795-72c1-4725-9a79-02765a8ed475,,,,2,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
4396,0f197478-b7b8-4dd3-8920-318abbd7eb3d,,,,,,1,2,,1,,2,1,,1,Doutorado,,,,,,,,12,,,3.5
4397,c864d134-0028-4808-902f-c424fd596784,,3,,1,,,,,,,,,,,Especialização,,,,,,,,46,,,0.0
4398,3dd5afbc-0209-4e34-8bae-de51707286dd,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4399,208dad17-3db2-4eb6-b3ba-a04dff4f4e45,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
4400,0f498fe5-2333-4711-9ef7-9e852696306f,,,,,,,,,,,,,,,Mestrado,,,,,,,,10,,,0.0
4401,47a0bef3-9c0c-4551-9602-f10d73ccc34f,,,,,,,,,,,,,,,Especialização,,,,,,,,11,,,0.0
4402,98f6f16b-30fe-4516-a5eb-1464c3016626,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,0.0
4403,bb85ecd2-f071-4544-98d0-b3b6808fcde7,,,,,,,,1,,,,,,1,Doutorado,4,18,2,3,1,,,8,,,0.625
4404,e3aaa142-6fd0-465c-b94d-d1b432eba589,,,,,,,,,,,,,,,Pós-Doutorado,,,,,,,,4,,1,0.0
4405,f7a48c99-509f-4bd5-a62a-ae289961cc28,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4406,4ee6d89e-276b-4d05-ae1d-96f96ad145e6,,,,2,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
4407,58a682bf-d74b-480e-9c17-3be54c50adb1,,,,,,,,,,,,,,,Especialização,,,,,,,,2,,1,0.0
4408,d9eb0cc9-2063-4e90-be21-366f3f49ff43,,,,,1,,,,,1,,,,,Doutorado,2,,,,,,,3,,,1.37
4409,e51ca06e-2bb0-49ff-b6b8-ff64c0a82c7a,,,,1,1,1,,2,4,1,1,,2,,Doutorado,,,,,,,,5,,,5.745
4410,5d075bf1-7a99-4ee9-9c24-fd1abf2b7c0e,1,,,,,,,,,,,,,,Doutorado,,,,,,,,4,,,0.0
4411,6efc0703-02f6-4a90-9bc2-1704027c0b97,,,,,,,,,,,,,1,,Doutorado,,,,,,,,5,,,0.0
4412,9d586d76-64b0-4496-8a37-526c2589efb3,,,,3,,,,,,,,,,,Doutorado,,,4,11,,1,,4,,3,0.0
4413,ff1a7ee5-8daa-48a6-9c8c-975213a2c4a5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4414,52f127da-0b28-4c19-b250-8285366c962c,,,,1,,,,,,,,,,,Doutorado,,,2,9,,,,13,,,0.0
4415,f3a251cb-9b11-4156-a144-a5e2dc9a6aed,,,,3,,,,,1,2,,,,2,Pós-Doutorado,,3,2,6,,,,10,,1,1.24
4416,316584f5-f8da-4dbc-b381-4b9c90e75f5d,,,,,,1,,,,,,,,,Doutorado,,,,,,,,5,,,0.875
4417,852492cb-0090-46e0-a635-ed3c13fde335,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,2,0.0
4418,961aa8e1-68c1-4097-8dab-1391b0ee72ec,,,,1,,,,,,,3,,,,Doutorado,,,23,18,,,,15,,1,0.75
4419,5d97e4fb-7f34-48b3-b369-f271a90a0e00,,,,2,1,2,,,1,3,,1,2,,Mestrado,,,,,,,,1,,,4.484999999999999
4420,89773d1b-87a2-42f5-92b4-b5dbc71cb596,,,,,,,,,,4,,,,1,Doutorado,,9,,6,1,,,,,,1.48
4421,65c2e3b1-aa49-437b-9783-13835a35471a,,,,,2,5,1,1,1,7,,,5,2,Doutorado,,25,2,8,1,,,28,,5,10.84
4422,604d5169-a293-4e93-bd5e-4cc85b6004af,,,,1,,,,,,,,,,,Mestrado,,,,,,,,21,,,0.0
4423,8901a4d1-da02-4412-88d1-1bcd656a7a86,,,,,,,,,,,,,,1,Doutorado,,,,,,,,2,,,0.0
4424,206f8b2f-1f25-45f3-a9bf-57eb0f97a3fe,,,,,,,,,1,,,,,,Mestrado,,,,,,,,22,,,0.5
4425,e3d088e2-c91f-4cf8-b30d-bd8fb55f5ede,,,,,,,,,,,,,,,Doutorado,,1,,,,,,,,,0.0
4426,e99b454b-1ecd-4506-993e-37044a1eef9b,,,,,,,,,,,,,,2,Pós-Doutorado,2,5,1,6,,,,,,,0.0
4427,5cfc5459-2515-4a87-a9b6-eadc73c86dac,,,,,2,2,2,3,2,,,,,,Doutorado,2,6,3,10,,,,27,,,8.125
4428,37f2f8d9-e3d4-4140-8789-1be19c9794bb,,,,1,,,,,2,1,,,,1,Especialização,,,,,,,,2,,,1.37
4429,f07f7ae3-574c-44e8-8816-2fbf06e07f6d,,19,,11,2,1,,,1,,1,,6,3,Pós-Doutorado,,,1,16,2,16,,,,,3.625
4430,a93841f0-a3cb-46f2-9fd4-fe10571b5867,,,,1,,,,,,1,,,,2,Mestrado,,,,,,,,6,,,0.37
4431,2361b04f-d9fe-491c-90c6-8f0d516fc717,,,,13,,,1,,1,,,,,1,Pós-Doutorado,,4,,2,1,,,39,,15,1.25
4432,61ccd28c-2ddb-4c09-a3b1-5b9c386d2712,,,,,,,,,1,1,,1,,,Doutorado,,,,,,,,6,,,0.995
4433,e239483d-ce64-4515-8993-d085ceb75563,,,,6,,,,,,,,,,,Pós-Doutorado,,18,1,5,,,,11,,2,0.0
4434,26193992-f68a-497c-9e3c-6d9aa433dca0,,,,,,,,,,,,,,,Graduação,,,,,,,,11,,,0.0
4435,694f07e0-dfad-4930-9c40-7fb04df6f151,,,,1,,,,,,,,,9,,Doutorado,,5,3,,,,,18,,10,0.0
4436,34bba15b-d569-441d-9b30-a2b55e8b1b68,,,,,,,,,,,,,,,Mestrado,,,,,,,,33,,,0.0
4437,55dbbca5-02b6-4f5b-9a84-9febb05e3873,,,,,,,,,,,,,,,Doutorado,,,,,,,,4,,,0.0
4438,312773ae-e10b-491d-b595-0c669406fc71,,,,,,,,,,,,,,,Doutorado,,5,,,,,,,,,0.0
4439,59ae56b9-2728-4983-a973-e065d1a389f7,,,,,,1,2,1,3,2,,,3,1,Doutorado,2,,1,1,,,,18,,,5.24
4440,080d6c66-e08e-4b6a-8f56-188ee893b7f0,,,,2,,,,,,,,,,,Doutorado,1,1,,,,,,3,,4,0.0
4441,9bae3b49-8fdb-412f-82c5-6560cd0adfeb,,,,,,,,,,1,,,,,Mestrado,,,,,,,,1,,,0.37
4442,3e9534c7-5d26-4edc-a029-c50f15f927fc,,,,1,,,,,,,,,,,Mestrado,,1,,,,,,5,,3,0.0
4443,b179626d-48b9-4044-85a0-c1153690f7f0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4444,26b0b47d-9fb4-4849-8db0-cde108ad1a78,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,0.0
4445,6415a413-5ac2-44ce-b8b8-c84d4dcde355,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4446,c71e5692-df59-46c8-9c62-6a574a63580d,,,,2,1,4,5,2,4,,,1,2,1,Doutorado,,4,4,20,,,,6,,,11.625
4447,61d0c3c0-bda5-490c-8230-6ebecc48ccb7,,,,2,,,,,1,,,,,1,Mestrado,,,,,,,,,,,0.5
4448,7b4085ac-6276-41eb-ba56-eae727983745,,,,20,,,,,,,,,1,,Doutorado,,7,1,19,,,,1,,,0.0
4449,bdfddb52-b57e-49de-a508-864f20e253d6,,,,,,,,1,,,,,,,Graduação,,,,,,,,3,,5,0.625
4450,1a0a55f0-fc2e-4707-a920-2d91120e28b4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
