,city_id,name
347,c7191bb2-e983-4fe4-b896-7c0c43365c7e,Serrolândia
348,7a51c63e-ab6a-4f2f-9245-3078834dc5ae,Porteirinha
349,7e665536-5076-4fe5-979e-703d107e61d0,Cansanção
350,ee702a49-027f-4357-b4de-b04e42109856,Pederneiras
351,2181f47f-dd48-4aac-bc27-bd7554041635,Itanhém
352,c77a9e21-7e2c-47de-8c2f-bb52d1340692,Cândido Sales
353,75132d36-fb8c-4105-a86a-6f44c4fda6b1,Cairu
354,c34cc355-3f2e-4ade-b451-4c6e92d4e60d,Canavieiras
355,00e6d217-5170-43a1-b2d1-71dc0babf3f9,Cachoeirinha
356,e08ce5a3-aa70-4bfb-9176-85123f1db79e,Leme
357,a3faad33-f60c-4566-8124-01f60fd32810,Itaguaçu
358,0f2c9d6d-8c01-47bc-8e24-38ca15a47107,São Cristóvão
359,a7f29f5f-bb14-4e78-bf91-c0e2ed9d2df5,Caculé
360,57364312-e8d1-4683-9b4b-a5fbad908511,Ribeirão Preto
361,c9468851-d4bb-4eb0-ae3c-0284d1976ddb,Pouso Alegre
362,03c0347f-a53d-46fa-b113-30c9963fd5fc,Caxambu Do Sul
363,abb389f7-5599-4d8e-8820-19440456b6f3,Ituiutaba
364,9f30043e-2a2f-44ad-854f-fe04b71e7583,Santo Andre
365,78f8309a-a3d5-4e45-922b-5beb6fdbfbb9,Buritizeiro
366,45ecf871-d045-4aaa-bd5a-25df89d3e604,Itapé
367,353449cd-a87d-4e7a-b0aa-e16ef07c8df3,Cabo De Santo Agostinho
368,549cd1c2-897c-461e-bb91-2f180a7442e5,São Felipe
369,df652db5-5b59-4da6-bbd8-e044ec1ecc1a,Vitória Da Coquista
370,b45aca05-084e-46cd-85f5-6e8c3b9bf131,Aramari
371,ef80b0c6-b0d4-4a8f-91df-aafd485a21c1,Juiz De Fora
372,e2f4fb34-1e08-4fe2-b004-d048481f3efe,Carnaíba
373,e2e89824-4377-4bbd-8d6f-535b66690d4d,Piritiba
374,04cfc0dc-e0ed-4c4b-b535-05a1ce55f209,Cascavel
375,3db2fef5-f9ab-4b75-b7b7-8a9596520093,Ribeirão Prêto
376,b5172a17-0770-476b-b485-806539a73c65,Tabira
377,c63a9843-8e73-4ee8-8327-7af8a9b14bc4,Santa Teresinha
378,1bf721e7-9b62-4acc-81e3-fe36b5b1c68d,Terezina
379,ef4397aa-6946-41a9-bacc-0118cb4767fd,Wenceslau Guimarães
380,7caf0b34-b43d-4bfd-925a-c68a175dabf2,Marmeleiro
381,73fcef5f-7fa9-4542-a81a-56e8e9000def,Esplanada
